blockID,defID,condition,groundTruth,compasScore,turkScore,imageID,defAge,defGender,defRace,defJuvFelCount,defJuvMisdCount,defPriorsCount,defChargeDegree
6,8054,2,0,4,17, BM-212,53,0,2,0,0,5,1
6,8188,0,0,10,16, BM-002,26,0,1,0,0,3,0
6,8188,1,0,10,17, WM-004,26,0,1,0,0,3,0
6,8188,2,0,10,19, WM-004,26,0,1,0,0,3,0
6,8248,0,1,7,20, BM-003,28,0,1,0,0,5,0
6,8248,1,1,7,18, WM-006,28,0,1,0,0,5,0
6,8248,2,1,7,20, WM-006,28,0,1,0,0,5,0
6,8905,0,0,1,1, BM-218,52,0,1,0,0,0,0
6,8905,1,0,1,3, WM-249,52,0,1,0,0,0,0
6,8905,2,0,1,1, WM-223,52,0,1,0,0,0,0
6,9045,0,0,5,2, BM-034,46,0,1,0,0,0,1
6,9045,1,0,5,4, WM-221,46,0,1,0,0,0,1
6,9045,2,0,5,3, WM-221,46,0,1,0,0,0,1
6,9150,0,1,9,17, BM-009,21,0,1,0,2,2,1
6,9150,1,1,9,15, WM-001,21,0,1,0,2,2,1
6,9150,2,1,9,18, WM-001,21,0,1,0,2,2,1
7,700,0,1,9,20, BM-005,26,0,2,1,1,10,1
7,700,1,1,9,19, WM-009,26,0,2,1,1,10,1
7,700,2,1,9,18, BM-002,26,0,2,1,1,10,1
7,1871,0,1,8,12, BF-001,25,1,2,0,0,2,1
7,1871,1,1,8,16, WF-001,25,1,2,0,0,2,1
7,1871,2,1,8,15, BF-001,25,1,2,0,0,2,1
7,2353,0,0,1,2, BM-218,47,0,1,0,0,0,0
7,2353,1,0,1,1, WM-249,47,0,1,0,0,0,0
7,2353,2,0,1,4, WM-249,47,0,1,0,0,0,0
7,2718,0,1,3,2, BF-009,35,1,2,0,0,0,1
7,2718,1,1,3,3, WF-008,35,1,2,0,0,0,1
7,2718,2,1,3,10, BF-009,35,1,2,0,0,0,1
7,2854,0,1,9,20, BM-018,31,0,2,0,0,19,1
7,2854,1,1,9,18, WM-013,31,0,2,0,0,19,1
7,2854,2,1,9,20, BM-011,31,0,2,0,0,19,1
7,2897,0,1,7,9, BM-010,28,0,1,0,0,1,1
7,2897,1,1,7,10, WM-010,28,0,1,0,0,1,1
7,2897,2,1,7,12, WM-004,28,0,1,0,0,1,1
7,2937,0,1,5,9, BM-009,20,0,1,0,0,0,1
7,2937,1,1,5,7, WM-001,20,0,1,0,0,0,1
7,2937,2,1,5,8, WM-001,20,0,1,0,0,0,1
7,3246,0,0,3,3, BM-004,30,0,1,0,0,0,0
7,3246,1,0,3,2, WM-002,30,0,1,0,0,0,0
7,3246,2,0,3,4, WM-002,30,0,1,0,0,0,0
7,3408,0,1,3,3, BF-002,19,1,1,0,0,0,1
7,3408,1,1,3,0, WF-022,19,1,1,0,0,0,1
7,3408,2,1,3,9, WF-022,19,1,1,0,0,0,1
7,3642,0,1,4,14, BM-021,41,0,2,0,0,3,1
7,3642,1,1,4,14, WM-023,41,0,2,0,0,3,1
7,3642,2,1,4,15, BM-012,41,0,2,0,0,3,1
7,3692,0,1,2,19, BM-025,41,0,2,0,0,8,1
7,3692,1,1,2,18, WM-201,41,0,2,0,0,8,1
7,3692,2,1,2,17, BM-021,41,0,2,0,0,8,1
7,4028,0,0,4,2, BF-007,35,1,2,0,0,0,0
7,4028,1,0,4,2, WF-002,35,1,2,0,0,0,0
7,4028,2,0,4,3, BF-007,35,1,2,0,0,0,0
7,4609,0,0,1,0, BM-213,50,0,1,0,0,0,0
7,4609,1,0,1,3, WM-248,50,0,1,0,0,0,0
7,4609,2,0,1,2, WM-248,50,0,1,0,0,0,0
7,5223,0,1,5,11, BF-003,23,1,2,0,0,1,1
7,5223,1,1,5,10, WF-003,23,1,2,0,0,1,1
7,5223,2,1,5,16, BF-003,23,1,2,0,0,1,1
7,5850,0,1,3,17, BF-004,25,1,1,0,0,2,0
7,5850,1,1,3,17, WF-005,25,1,1,0,0,2,0
7,5850,2,1,3,16, WF-001,25,1,1,0,0,2,0
7,5993,0,0,2,2, BM-212,51,0,1,0,0,1,0
7,5993,1,0,2,3, WM-223,51,0,1,0,0,1,0
7,5993,2,0,2,4, WM-223,51,0,1,0,0,1,0
7,6319,0,1,9,17, BM-001,23,0,2,0,0,2,0
7,6319,1,1,9,19, WM-003,23,0,2,0,0,2,0
7,6319,2,1,9,18, BM-001,23,0,2,0,0,2,0
7,6801,0,0,8,5, BM-012,44,0,1,0,0,1,1
7,6801,1,0,8,6, WM-018,44,0,1,0,0,1,1
7,6801,2,0,8,12, WM-018,44,0,1,0,0,1,1
7,6980,0,1,9,20, BF-005,28,1,2,0,0,13,1
7,6980,1,1,9,19, WF-006,28,1,2,0,0,13,1
7,6980,2,1,9,19, BF-004,28,1,2,0,0,13,1
7,9268,0,1,2,3, BM-002,28,0,1,0,0,1,1
7,9268,1,1,2,7, WM-004,28,0,1,0,0,1,1
7,9268,2,1,2,12, WM-003,28,0,1,0,0,1,1
7,9524,0,0,10,4, BM-011,29,0,1,0,0,1,0
7,9524,1,0,10,2, WM-011,29,0,1,0,0,1,0
7,9524,2,0,10,6, WM-011,29,0,1,0,0,1,0
7,9979,0,0,1,4, BF-010,34,1,1,0,0,1,0
7,9979,1,0,1,4, WF-018,34,1,1,0,0,1,0
7,9979,2,0,1,8, WF-002,34,1,1,0,0,1,0
7,10134,0,1,7,18, BM-003,25,0,3,0,0,6,0
7,10134,1,1,7,20, WM-006,25,0,3,0,0,6,0
7,10134,2,1,7,18, LM-200,25,0,3,0,0,6,0
7,10677,0,1,9,20, BM-017,29,0,2,0,0,10,1
7,10677,1,1,9,20, WM-012,29,0,2,0,0,10,1
7,10677,2,1,9,19, BM-004,29,0,2,0,0,10,1
7,10721,0,0,2,15, BM-034,50,0,1,0,0,4,0
7,10721,1,0,2,15, WM-221,50,0,1,0,0,4,0
7,10721,2,0,2,15, WM-221,50,0,1,0,0,4,0
8,189,0,0,9,13, BM-212,52,0,1,0,0,3,0
8,189,1,0,9,9, WM-223,52,0,1,0,0,3,0
8,189,2,0,9,11, WM-221,52,0,1,0,0,3,0
8,265,0,1,6,17, BM-015,28,0,2,0,0,6,0
8,265,1,1,6,17, WM-017,28,0,2,0,0,6,0
8,265,2,1,6,18, BM-005,28,0,2,0,0,6,0
8,763,0,1,5,20, BM-016,26,0,3,0,0,7,1
8,763,1,1,5,19, WM-019,26,0,3,0,0,7,1
8,763,2,1,5,19, LM-200,26,0,3,0,0,7,1
8,765,0,1,6,20, empty2,66,0,2,0,0,33,1
8,765,1,1,6,20, empty2,66,0,2,0,0,33,1
8,765,2,1,6,17, empty,66,0,2,0,0,33,1
8,1796,0,1,3,6, BM-009,21,0,2,0,0,0,1
8,1796,1,1,3,4, WM-001,21,0,2,0,0,0,1
8,1796,2,1,3,2, BM-009,21,0,2,0,0,0,1
8,1904,0,0,4,4, BM-004,32,0,2,0,0,1,1
8,1904,1,0,4,3, WM-002,32,0,2,0,0,1,1
8,1904,2,0,4,7, BM-004,32,0,2,0,0,1,1
8,2078,0,1,5,17, BM-021,43,0,1,0,0,4,1
8,2078,1,1,5,15, WM-023,43,0,1,0,0,4,1
8,2078,2,1,5,16, WM-023,43,0,1,0,0,4,1
8,2121,0,0,4,15, BF-001,28,1,2,0,0,4,1
8,2121,1,0,4,17, WF-001,28,1,2,0,0,4,1
8,2121,2,0,4,19, BF-001,28,1,2,0,0,4,1
8,2396,0,0,4,1, empty2,57,1,1,0,0,0,0
8,2396,1,0,4,1, empty2,57,1,1,0,0,0,0
8,2396,2,0,4,0, empty,57,1,1,0,0,0,0
8,3483,0,0,1,4, BM-012,39,0,1,0,0,0,0
8,3483,1,0,1,5, WM-018,39,0,1,0,0,0,0
8,3483,2,0,1,7, WM-018,39,0,1,0,0,0,0
8,4255,0,0,5,3, BM-013,27,0,1,0,0,0,1
8,4255,1,0,5,1, WM-015,27,0,1,0,0,0,1
8,4255,2,0,5,4, WM-006,27,0,1,0,0,0,1
8,4436,0,1,10,17, BM-003,23,0,2,0,0,4,1
8,4436,1,1,10,16, WM-006,23,0,2,0,0,4,1
8,4436,2,1,10,18, BM-002,23,0,2,0,0,4,1
8,5485,0,1,8,2, BM-010,22,0,2,0,0,0,1
8,5485,1,1,8,0, WM-010,22,0,2,0,0,0,1
8,5485,2,1,8,0, BM-003,22,0,2,0,0,0,1
8,6205,0,1,1,20, BM-034,53,0,2,0,0,15,1
8,6205,1,1,1,20, WM-221,53,0,2,0,0,15,1
8,6205,2,1,1,19, BM-034,53,0,2,0,0,15,1
8,6443,0,0,5,16, BM-005,28,0,1,0,0,5,1
8,6443,1,0,5,17, WM-009,28,0,1,0,0,5,1
8,6443,2,0,5,17, WM-004,28,0,1,0,0,5,1
8,6658,0,1,4,2, BM-025,39,0,2,0,0,0,1
8,6658,1,1,4,3, WM-201,39,0,2,0,0,0,1
8,6658,2,1,4,2, BM-012,39,0,2,0,0,0,1
8,7445,0,1,8,5, BM-017,31,0,3,0,0,1,1
8,7445,1,1,8,6, WM-012,31,0,3,0,0,1,1
8,7445,2,1,8,3, LM-201,31,0,3,0,0,1,1
8,7788,0,1,6,20, BM-011,33,0,2,0,0,7,1
8,7788,1,1,6,20, WM-011,33,0,2,0,0,7,1
8,7788,2,1,6,19, BM-011,33,0,2,0,0,7,1
8,7914,0,0,1,3, BM-213,55,0,1,0,0,0,0
8,7914,1,0,1,1, WM-248,55,0,1,0,0,0,0
8,7914,2,0,1,1, WM-223,55,0,1,0,0,0,0
8,8045,0,1,9,19, BM-001,23,0,1,0,0,6,1
8,8045,1,1,9,18, WM-003,23,0,1,0,0,6,1
8,8045,2,1,9,20, WM-003,23,0,1,0,0,6,1
8,8526,0,0,9,2, BF-003,26,1,2,0,0,0,0
8,8526,1,0,9,3, WF-003,26,1,2,0,0,0,0
8,8526,2,0,9,1, BF-003,26,1,2,0,0,0,0
8,9832,0,1,4,5, BM-019,25,0,1,0,0,1,0
8,9832,1,1,4,7, WM-026,25,0,1,0,0,1,0
8,9832,2,1,4,5, WM-009,25,0,1,0,0,1,0
8,10498,0,0,1,3, empty2,65,1,1,0,0,1,1
8,10498,1,0,1,4, empty2,65,1,1,0,0,1,1
8,10498,2,0,1,1, empty,65,1,1,0,0,1,1
8,10499,0,1,9,19, BF-004,28,1,1,0,0,5,1
8,10499,1,1,9,19, WF-005,28,1,1,0,0,5,1
8,10499,2,1,9,19, WF-001,28,1,1,0,0,5,1
8,10836,0,1,6,13, BM-002,25,0,2,0,0,3,1
8,10836,1,1,6,14, WM-004,25,0,2,0,0,3,1
8,10836,2,1,6,19, BM-001,25,0,2,0,0,3,1
9,1212,0,1,5,3, BF-001,24,1,2,0,0,1,0
9,1212,1,1,5,2, WF-001,24,1,2,0,0,1,0
9,1212,2,1,5,7, BF-001,24,1,2,0,0,1,0
9,1559,0,0,4,19, BM-013,24,0,1,1,2,3,0
9,1559,1,0,4,20, WM-015,24,0,1,1,2,3,0
9,1559,2,0,4,19, WM-004,24,0,1,1,2,3,0
9,1689,0,1,1,8, BM-212,54,0,1,0,0,3,0
9,1689,1,1,1,8, WM-223,54,0,1,0,0,3,0
9,1689,2,1,1,10, WM-223,54,0,1,0,0,3,0
9,2567,0,0,6,1, BM-021,38,0,1,0,0,1,0
9,2567,1,0,6,3, WM-023,38,0,1,0,0,1,0
9,2567,2,0,6,5, WM-018,38,0,1,0,0,1,0
9,5074,0,1,1,3, BM-004,33,0,2,0,0,1,0
9,5074,1,1,1,2, WM-002,33,0,2,0,0,1,0
9,5074,2,1,1,4, BM-004,33,0,2,0,0,1,0
9,5342,0,0,5,14, BM-034,47,0,1,0,0,3,0
9,5342,1,0,5,13, WM-221,47,0,1,0,0,3,0
9,5342,2,0,5,10, WM-221,47,0,1,0,0,3,0
9,5420,0,1,4,12, BM-003,22,0,2,0,0,2,1
9,5420,1,1,4,13, WM-006,22,0,2,0,0,2,1
9,5420,2,1,4,15, BM-003,22,0,2,0,0,2,1
9,5600,0,1,5,1, BM-001,25,0,2,0,0,0,0
9,5600,1,1,5,4, WM-003,25,0,2,0,0,0,0
9,5600,2,1,5,2, BM-001,25,0,2,0,0,0,0
9,5670,0,1,8,19, BM-009,18,0,1,5,0,4,1
9,5670,1,1,8,20, WM-001,18,0,1,5,0,4,1
9,5670,2,1,8,19, WM-001,18,0,1,5,0,4,1
9,6916,0,0,6,7, BM-002,23,0,2,0,0,1,1
9,6916,1,0,6,6, WM-004,23,0,2,0,0,1,1
9,6916,2,0,6,12, BM-002,23,0,2,0,0,1,1
9,7178,0,1,6,18, BM-033,43,0,2,0,0,7,1
9,7178,1,1,6,19, WM-220,43,0,2,0,0,7,1
9,7178,2,1,6,18, BM-025,43,0,2,0,0,7,1
9,7323,0,1,5,20, BM-025,41,0,2,0,0,19,1
9,7323,1,1,5,16, WM-201,41,0,2,0,0,19,1
9,7323,2,1,5,19, BM-021,41,0,2,0,0,19,1
9,8118,0,0,6,17, BM-017,34,0,2,0,0,4,0
9,8118,1,0,6,16, WM-012,34,0,2,0,0,4,0
9,8118,2,0,6,13, BM-011,34,0,2,0,0,4,0
9,8259,0,0,1,1, empty2,58,0,2,0,0,0,1
9,8259,1,0,1,2, empty2,58,0,2,0,0,0,1
9,8259,2,0,1,0, empty,58,0,2,0,0,0,1
9,8292,0,1,10,19, BM-005,28,0,2,0,8,12,1
9,8292,1,1,10,20, WM-009,28,0,2,0,8,12,1
9,8292,2,1,10,20, BM-005,28,0,2,0,8,12,1
9,8306,0,1,9,19, BM-012,43,0,2,0,0,15,0
9,8306,1,1,9,19, WM-018,43,0,2,0,0,15,0
9,8306,2,1,9,20, BM-012,43,0,2,0,0,15,0
9,8705,0,1,9,19, BF-003,22,1,2,0,0,4,1
9,8705,1,1,9,20, WF-003,22,1,2,0,0,4,1
9,8705,2,1,9,19, BF-003,22,1,2,0,0,4,1
9,8791,0,0,6,0, BF-007,29,1,1,0,0,0,0
9,8791,1,0,6,1, WF-002,29,1,1,0,0,0,0
9,8791,2,0,6,1, WF-002,29,1,1,0,0,0,0
9,8847,0,1,5,14, BF-024,39,1,2,0,0,3,1
9,8847,1,1,5,14, WF-014,39,1,2,0,0,3,1
9,8847,2,1,5,17, BF-024,39,1,2,0,0,3,1
9,9055,0,1,4,0, BF-002,21,1,3,0,0,0,0
9,9055,1,1,4,2, WF-022,21,1,3,0,0,0,0
9,9055,2,1,4,0, LF-227,21,1,3,0,0,0,0
9,9367,0,1,9,19, BF-004,25,1,2,0,0,7,1
9,9367,1,1,9,19, WF-005,25,1,2,0,0,7,1
9,9367,2,1,9,18, BF-004,25,1,2,0,0,7,1
9,10369,0,0,1,5, BM-011,29,0,3,0,0,1,1
9,10369,1,0,1,4, WM-011,29,0,3,0,0,1,1
9,10369,2,0,1,5, LM-201,29,0,3,0,0,1,1
9,10652,0,1,6,15, BM-018,33,0,2,0,0,3,0
9,10652,1,1,6,13, WM-013,33,0,2,0,0,3,0
9,10652,2,1,6,15, BM-017,33,0,2,0,0,3,0
9,10925,0,1,2,12, BM-010,26,0,1,0,0,3,0
9,10925,1,1,2,16, WM-010,26,0,1,0,0,3,0
9,10925,2,1,2,13, WM-003,26,0,1,0,0,3,0
9,10985,0,1,10,18, BM-020,30,0,2,0,1,19,1
9,10985,1,1,10,20, WM-014,30,0,2,0,1,19,1
9,10985,2,1,10,19, BM-018,30,0,2,0,1,19,1
10,657,0,1,10,17, BF-001,24,1,2,0,0,3,1
10,657,1,1,10,16, WF-001,24,1,2,0,0,3,1
10,657,2,1,10,19, BF-001,24,1,2,0,0,3,1
10,1522,0,0,7,14, BM-002,23,0,2,0,0,2,0
10,1522,1,0,7,16, WM-004,23,0,2,0,0,2,0
10,1522,2,0,7,13, BM-001,23,0,2,0,0,2,0
10,1841,0,0,3,6, BF-024,37,1,1,0,0,1,0
10,1841,1,0,3,10, WF-014,37,1,1,0,0,1,0
10,1841,2,0,3,4, WF-014,37,1,1,0,0,1,0
10,2165,0,1,1,2, BM-213,53,0,2,0,0,0,0
10,2165,1,1,1,2, WM-248,53,0,2,0,0,0,0
10,2165,2,1,1,4, BM-212,53,0,2,0,0,0,0
10,2400,0,0,8,19, BM-018,30,0,2,0,2,11,1
10,2400,1,0,8,19, WM-013,30,0,2,0,2,11,1
10,2400,2,0,8,20, BM-011,30,0,2,0,2,11,1
10,2687,0,0,1,2, BM-212,54,0,1,0,0,0,0
10,2687,1,0,1,1, WM-223,54,0,1,0,0,0,0
10,2687,2,0,1,3, WM-221,54,0,1,0,0,0,0
10,3055,0,0,2,14, empty2,61,0,2,0,0,5,1
10,3055,1,0,2,14, empty2,61,0,2,0,0,5,1
10,3055,2,0,2,13, empty,61,0,2,0,0,5,1
10,3084,0,0,4,16, BF-203,50,1,2,0,0,7,0
10,3084,1,0,4,15, WF-221,50,1,2,0,0,7,0
10,3084,2,0,4,18, BF-203,50,1,2,0,0,7,0
10,3641,0,0,6,1, BM-013,26,0,1,0,0,0,0
10,3641,1,0,6,4, WM-015,26,0,1,0,0,0,0
10,3641,2,0,6,3, WM-006,26,0,1,0,0,0,0
10,4520,0,1,6,15, BF-010,30,1,2,0,0,3,1
10,4520,1,1,6,14, WF-018,30,1,2,0,0,3,1
10,4520,2,1,6,18, BF-010,30,1,2,0,0,3,1
10,4524,0,0,4,10, BM-009,20,0,1,0,0,0,1
10,4524,1,0,4,5, WM-001,20,0,1,0,0,0,1
10,4524,2,0,4,7, WM-001,20,0,1,0,0,0,1
10,4748,0,0,3,2, BF-009,30,1,2,0,0,0,0
10,4748,1,0,3,2, WF-008,30,1,2,0,0,0,0
10,4748,2,0,3,1, BF-009,30,1,2,0,0,0,0
10,4870,0,0,2,10, BM-010,24,0,1,0,0,1,0
10,4870,1,0,2,5, WM-010,24,0,1,0,0,1,0
10,4870,2,0,2,7, WM-004,24,0,1,0,0,1,0
10,5249,0,0,4,1, BM-003,28,0,2,0,0,0,1
10,5249,1,0,4,4, WM-006,28,0,2,0,0,0,1
10,5249,2,0,4,3, BM-002,28,0,2,0,0,0,1
10,5369,0,0,1,2, BM-021,45,0,2,0,0,0,0
10,5369,1,0,1,2, WM-023,45,0,2,0,0,0,0
10,5369,2,0,1,0, BM-012,45,0,2,0,0,0,0
10,5372,0,0,2,5, BF-007,29,1,2,0,0,0,1
10,5372,1,0,2,5, WF-002,29,1,2,0,0,0,1
10,5372,2,0,2,6, BF-007,29,1,2,0,0,0,1
10,5673,0,1,6,19, BM-017,32,0,2,0,0,10,1
10,5673,1,1,6,17, WM-012,32,0,2,0,0,10,1
10,5673,2,1,6,20, BM-004,32,0,2,0,0,10,1
10,5968,0,1,4,16, empty2,57,0,1,0,0,9,1
10,5968,1,1,4,17, empty2,57,0,1,0,0,9,1
10,5968,2,1,4,18, empty,57,0,1,0,0,9,1
10,6360,0,0,3,6, BM-012,39,0,1,0,0,0,1
10,6360,1,0,3,2, WM-018,39,0,1,0,0,0,1
10,6360,2,0,3,9, WM-018,39,0,1,0,0,0,1
10,6449,0,1,5,17, BM-034,51,0,2,0,0,11,0
10,6449,1,1,5,18, WM-221,51,0,2,0,0,11,0
10,6449,2,1,5,18, BM-034,51,0,2,0,0,11,0
10,8563,0,0,2,8, BM-001,27,0,3,0,0,1,0
10,8563,1,0,2,7, WM-003,27,0,3,0,0,1,0
10,8563,2,0,2,4, LM-200,27,0,3,0,0,1,0
10,8863,0,1,6,14, BM-011,31,0,3,0,0,5,1
10,8863,1,1,6,17, WM-011,31,0,3,0,0,5,1
10,8863,2,1,6,19, LM-202,31,0,3,0,0,5,1
10,9495,0,1,7,16, BM-036,21,0,3,0,1,2,1
10,9495,1,1,7,16, WM-024,21,0,3,0,1,2,1
10,9495,2,1,7,18, LM-207,21,0,3,0,1,2,1
10,9831,0,1,2,1, BM-004,29,0,3,0,0,0,0
10,9831,1,1,2,4, WM-002,29,0,3,0,0,0,0
10,9831,2,1,2,2, LM-201,29,0,3,0,0,0,0
10,10807,0,1,9,15, BM-005,25,0,1,0,0,3,0
10,10807,1,1,9,16, WM-009,25,0,1,0,0,3,0
10,10807,2,1,9,13, WM-003,25,0,1,0,0,3,0
11,266,0,0,1,12, BM-034,54,0,3,0,0,2,1
11,266,1,0,1,12, WM-221,54,0,3,0,0,2,1
11,266,2,0,1,12, LM-203,54,0,3,0,0,2,1
11,469,0,1,10,5, BM-037,20,0,2,0,0,0,1
11,469,1,1,10,6, WM-025,20,0,2,0,0,0,1
11,469,2,1,10,11, BM-037,20,0,2,0,0,0,1
11,1191,0,1,4,7, BM-001,22,0,1,0,0,0,1
11,1191,1,1,4,1, WM-003,22,0,1,0,0,0,1
11,1191,2,1,4,4, WM-003,22,0,1,0,0,0,1
11,2152,0,0,2,15, BF-027,42,1,2,0,0,2,1
11,2152,1,0,2,14, WF-026,42,1,2,0,0,2,1
11,2152,2,0,2,15, BF-024,42,1,2,0,0,2,1
11,2638,0,0,4,1, BM-005,23,0,1,0,0,0,0
11,2638,1,0,4,3, WM-009,23,0,1,0,0,0,0
11,2638,2,0,4,0, WM-006,23,0,1,0,0,0,0
11,2898,0,0,3,1, BF-007,31,1,1,0,0,0,0
11,2898,1,0,3,1, WF-002,31,1,1,0,0,0,0
11,2898,2,0,3,0, WF-002,31,1,1,0,0,0,0
11,2907,0,1,6,20, BM-002,22,0,2,0,0,3,1
11,2907,1,1,6,20, WM-004,22,0,2,0,0,3,1
11,2907,2,1,6,20, BM-001,22,0,2,0,0,3,1
11,3412,0,0,2,1, BM-010,25,0,1,0,0,0,0
11,3412,1,0,2,6, WM-010,25,0,1,0,0,0,0
11,3412,2,0,2,0, WM-009,25,0,1,0,0,0,0
11,3950,0,1,9,17, BM-012,38,0,1,0,0,3,1
11,3950,1,1,9,18, WM-018,38,0,1,0,0,3,1
11,3950,2,1,9,17, WM-018,38,0,1,0,0,3,1
11,5506,0,1,5,19, BM-003,24,0,1,0,0,3,1
11,5506,1,1,5,19, WM-006,24,0,1,0,0,3,1
11,5506,2,1,5,18, WM-004,24,0,1,0,0,3,1
11,5689,0,0,4,15, BM-013,22,0,1,0,0,1,1
11,5689,1,0,4,17, WM-015,22,0,1,0,0,1,1
11,5689,2,0,4,17, WM-010,22,0,1,0,0,1,1
11,6339,0,1,5,19, BM-212,49,0,2,0,0,11,0
11,6339,1,1,5,20, WM-223,49,0,2,0,0,11,0
11,6339,2,1,5,18, BM-034,49,0,2,0,0,11,0
11,6668,0,1,2,0, BM-004,29,0,2,0,0,0,0
11,6668,1,1,2,1, WM-002,29,0,2,0,0,0,0
11,6668,2,1,2,0, BM-004,29,0,2,0,0,0,0
11,7247,0,1,5,17, BF-003,24,1,2,0,0,2,1
11,7247,1,1,5,18, WF-003,24,1,2,0,0,2,1
11,7247,2,1,5,18, BF-003,24,1,2,0,0,2,1
11,7508,0,0,1,0, BM-021,44,0,3,0,0,0,0
11,7508,1,0,1,2, WM-023,44,0,3,0,0,0,0
11,7508,2,0,1,0, LM-215,44,0,3,0,0,0,0
11,8258,0,1,7,20, BM-015,26,0,2,0,0,6,1
11,8258,1,1,7,20, WM-017,26,0,2,0,0,6,1
11,8258,2,1,7,18, BM-002,26,0,2,0,0,6,1
11,8403,0,1,4,4, BM-009,19,0,2,0,0,0,1
11,8403,1,1,4,3, WM-001,19,0,2,0,0,0,1
11,8403,2,1,4,4, BM-009,19,0,2,0,0,0,1
11,8534,0,1,5,20, BF-024,44,1,1,0,0,10,1
11,8534,1,1,5,20, WF-014,44,1,1,0,0,10,1
11,8534,2,1,5,19, WF-014,44,1,1,0,0,10,1
11,8565,0,1,10,19, BM-011,30,0,2,0,0,13,1
11,8565,1,1,10,20, WM-011,30,0,2,0,0,13,1
11,8565,2,1,10,19, BM-011,30,0,2,0,0,13,1
11,8777,0,0,4,16, BM-201,21,0,1,0,0,1,1
11,8777,1,0,4,15, WM-035,21,0,1,0,0,1,1
11,8777,2,0,4,15, WM-001,21,0,1,0,0,1,1
11,8939,0,0,4,4, BF-001,26,1,2,0,0,1,0
11,8939,1,0,4,6, WF-001,26,1,2,0,0,1,0
11,8939,2,0,4,7, BF-001,26,1,2,0,0,1,0
11,9172,0,0,7,5, BM-036,21,0,2,0,0,0,1
11,9172,1,0,7,6, WM-024,21,0,2,0,0,0,1
11,9172,2,0,7,10, BM-036,21,0,2,0,0,0,1
11,9484,0,0,2,4, BF-202,41,1,1,0,0,1,0
11,9484,1,0,2,5, WF-216,41,1,1,0,0,1,0
11,9484,2,0,2,5, WF-026,41,1,1,0,0,1,0
11,10169,0,1,7,2, BM-017,33,0,1,0,0,0,0
11,10169,1,1,7,2, WM-012,33,0,1,0,0,0,0
11,10169,2,1,7,1, WM-002,33,0,1,0,0,0,0
11,10703,0,0,7,20, BM-025,43,0,2,0,1,23,1
11,10703,1,0,7,20, WM-201,43,0,2,0,1,23,1
11,10703,2,0,7,20, BM-012,43,0,2,0,1,23,1
12,163,0,0,1,8, BM-021,43,0,1,0,0,1,1
12,163,1,0,1,7, WM-023,43,0,1,0,0,1,1
12,163,2,0,1,8, WM-018,43,0,1,0,0,1,1
12,603,0,0,5,17, BM-004,29,0,2,1,0,2,1
12,603,1,0,5,17, WM-002,29,0,2,1,0,2,1
12,603,2,0,5,17, BM-004,29,0,2,1,0,2,1
12,887,0,1,6,15, BM-020,30,0,2,0,0,5,1
12,887,1,1,6,18, WM-014,30,0,2,0,0,5,1
12,887,2,1,6,17, BM-020,30,0,2,0,0,5,1
12,1467,0,1,7,19, BM-011,29,0,2,0,0,10,1
12,1467,1,1,7,20, WM-011,29,0,2,0,0,10,1
12,1467,2,1,7,19, BM-011,29,0,2,0,0,10,1
12,1615,0,0,1,5, BF-024,38,1,1,0,0,0,1
12,1615,1,0,1,6, WF-014,38,1,1,0,0,0,1
12,1615,2,0,1,3, WF-014,38,1,1,0,0,0,1
12,2140,0,0,1,6, empty2,59,1,1,0,0,1,1
12,2140,1,0,1,8, empty2,59,1,1,0,0,1,1
12,2140,2,0,1,4, empty,59,1,1,0,0,1,1
12,2456,0,0,6,17, BM-025,43,0,1,0,0,9,1
12,2456,1,0,6,18, WM-201,43,0,1,0,0,9,1
12,2456,2,0,6,19, WM-023,43,0,1,0,0,9,1
12,2543,0,0,8,20, BM-012,37,0,2,2,3,24,1
12,2543,1,0,8,19, WM-018,37,0,2,2,3,24,1
12,2543,2,0,8,20, BM-012,37,0,2,2,3,24,1
12,2917,0,0,4,14, BM-003,26,0,1,0,0,3,0
12,2917,1,0,4,17, WM-006,26,0,1,0,0,3,0
12,2917,2,0,4,17, WM-004,26,0,1,0,0,3,0
12,2959,0,0,7,8, BM-002,26,0,2,0,0,2,0
12,2959,1,0,7,10, WM-004,26,0,2,0,0,2,0
12,2959,2,0,7,13, BM-001,26,0,2,0,0,2,0
12,3022,0,0,5,15, BM-029,35,0,2,0,0,4,0
12,3022,1,0,5,17, WM-020,35,0,2,0,0,4,0
12,3022,2,0,5,17, BM-022,35,0,2,0,0,4,0
12,3182,0,0,5,10, BM-015,25,0,2,0,0,2,1
12,3182,1,0,5,9, WM-017,25,0,2,0,0,2,1
12,3182,2,0,5,10, BM-010,25,0,2,0,0,2,1
12,4371,0,0,1,0, empty2,57,0,1,0,0,0,0
12,4371,1,0,1,1, empty2,57,0,1,0,0,0,0
12,4371,2,0,1,1, empty,57,0,1,0,0,0,0
12,4940,0,1,10,16, BM-018,34,0,2,0,0,9,1
12,4940,1,1,10,16, WM-013,34,0,2,0,0,9,1
12,4940,2,1,10,18, BM-018,34,0,2,0,0,9,1
12,5635,0,0,1,7, BF-211,52,1,1,0,0,3,0
12,5635,1,0,1,10, WF-237,52,1,1,0,0,3,0
12,5635,2,0,1,10, WF-237,52,1,1,0,0,3,0
12,6769,0,0,2,4, BF-027,40,1,1,0,0,0,1
